id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
9772155549931610918,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,67228c77,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
10410534612204584906,0,14102205,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0120ef20,4ea23a13,1,0,17753,320,50,1993,2,1063,-1,33
10975870954606510829,1,14102503,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,6332421a,1,0,15701,320,50,1722,0,35,-1,79
2439384153309076183,0,14102304,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14d58f81,95a0fb49,1,0,22113,320,50,2547,2,35,-1,13
17740418486574572844,0,14102113,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3a35f167,8a4875bd,1,0,21758,320,50,2502,0,35,100084,221
7612465051785155529,0,14102603,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ee44a61,909d8f37,1,0,19772,320,50,2227,0,679,100075,48
6536014400230923655,0,14102913,1010,7,85f751fd,c4e18dd6,50e219e0,5b005139,7801e8d9,0f2161f8,cba9dab5,96493b0a,60eb1f19,4,3,21791,320,480,2513,3,1059,100135,68
14301682156929490953,0,14102915,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,bbbf6e76,e1eae715,1,0,21191,320,50,2424,1,175,100189,71
3973072310901779010,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,7c647d48,ef726eae,1,0,21662,320,50,2491,0,35,-1,194
6474712157962450724,1,14102516,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4100c375,a0f5f879,1,0,17614,320,50,1993,2,1063,100083,33
14027822919478433824,0,14102307,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,fa014da8,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1242135699125614938,1,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,c41fe74f,5b799d60,1,0,16685,320,50,1092,3,811,100156,61
9061185592888257245,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,0fcee644,36b67a2a,1,3,21191,320,50,2424,1,161,100189,71
1132949037399591973,1,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c681487d,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
7897710257551071384,0,14103007,1010,7,85f751fd,c4e18dd6,50e219e0,6fc4ef40,7801e8d9,0f2161f8,1efda3a9,4fb981cc,f07e20f8,4,3,21672,320,480,2494,3,39,-1,112
1931774765668062758,1,14102709,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
7992042579511022177,1,14102712,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9dcdd0dc,aa3d4e52,1,0,20214,320,50,2316,0,167,100074,16
1711573049808008122,0,14102414,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,e9b8d8d7,1,0,15707,320,50,1722,0,35,-1,79
17148768549867785848,0,14102907,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,df7c0e61,77bf3c3c,1,2,22738,320,50,2636,0,47,100111,70
12023354086559377575,0,14102901,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,bd55ec8c,05e70df4,1,0,23411,216,36,2682,1,419,-1,212
7513262523095928290,0,14102206,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2dcdaec2,8ce34352,1,0,21667,320,50,2494,3,39,-1,112
11344402058139919180,0,14102423,1002,0,94bb55de,daddcd03,50e219e0,ecad2386,7801e8d9,07d7df22,05fb01e1,846d3658,3ec634b5,0,0,22246,320,50,2566,3,41,100155,42
8698590229921203102,0,14102414,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f249fa24,673729ee,1,0,19772,320,50,2227,0,679,100081,48
491614316035705245,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,2e10bce5,321f8b9d,1,0,21611,320,50,2480,3,297,100111,61
17784849369637469028,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e56efe69,d25693ce,1,0,21761,320,50,2502,0,35,-1,221
4965194016263028220,0,14102610,1002,0,ffcb6b9a,fd0f18e8,50e219e0,ecad2386,7801e8d9,07d7df22,aa778995,c1dc8fc9,08ac11ab,0,0,17566,320,50,479,3,39,-1,23
338627567339670538,0,14102318,1005,0,85f751fd,c4e18dd6,50e219e0,a0fc55e5,2347f47a,0f2161f8,ba1bc9ef,2daa3e65,cd5b1559,1,2,20361,300,250,2333,0,39,-1,157
4694406175395045213,0,14102320,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e73c0bac,8a4875bd,1,0,15704,320,50,1722,0,35,100083,79
17000933077705490048,0,14102212,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a104bad0,f39b265e,1,0,21882,320,50,2526,0,35,-1,221
10544549032738464754,0,14102907,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c278cf1,a0f5f879,1,0,8330,320,50,761,3,175,100077,23
17581377044516091254,1,14102317,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,f8b09705,3df0f89d,d787e91b,1,0,17017,320,50,1873,3,39,-1,23
8936718548338171702,0,14102916,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,6394f6f6,3bb1ddd7,1,0,9248,320,50,768,3,175,100156,42
18212929699116988512,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
13787261445862150507,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,a4d869d7,ad7fa996,684581ce,1,0,20352,320,50,2333,0,39,-1,157
15854871046941123268,0,14102206,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,d787e91b,1,0,21763,320,50,2502,0,35,-1,221
1147391059833517531,0,14102311,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c70ca001,d787e91b,1,0,15702,320,50,1722,0,35,-1,79
10379316021763994849,1,14102401,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,f3258436,ad0177e7,1,0,15707,320,50,1722,0,35,100084,79
15847161357368175068,0,14102104,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3dc4256,d7fe30a4,1,0,19772,320,50,2227,0,687,100077,48
16170990985668426195,0,14102414,1005,0,85f751fd,c4e18dd6,50e219e0,06d0179c,2347f47a,f95efa07,e8b6591a,82628a01,d5db24c3,1,0,15708,320,50,1722,0,35,-1,79
4792575944385818137,0,14102104,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,696bf863,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
15805962805387231449,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,95fad796,1538d6e1,1,2,24034,320,50,2754,0,35,100170,246
4472947119978191727,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f03f01e2,e1eae715,1,3,21751,320,50,2505,0,161,100176,17
6428146528512078774,0,14102312,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb5c0ada,86030d43,1,0,16920,320,50,1899,0,431,100081,117
7296249804856131798,0,14102302,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,857f3644,8a4875bd,1,0,21761,320,50,2502,0,35,100084,221
13967719534110439099,0,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,b710dcab,35f936c7,7ac6007f,1,2,17017,320,50,1873,3,39,-1,23
3117813347757730815,0,14102810,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7757434f,8a4875bd,1,0,23091,320,50,2526,0,167,-1,221
10720481584428788452,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,328318aa,98bea6c9,5096d134,1,0,20366,320,50,2333,0,39,-1,157
12863797585197166025,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,e5f1bafe,2347f47a,0f2161f8,a98be544,e1dbcd88,9c7b6730,1,0,22937,320,50,2653,0,43,-1,94
5196645560645655349,0,14102807,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,331d3da1,ef726eae,1,0,22682,320,50,2528,0,39,-1,221
15756431044225722985,1,14103001,1005,1,ec47f32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,99767b57,07ecc334,1,0,23539,320,50,2695,0,35,100021,51
4255094197239527670,0,14102902,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8a4875bd,1,0,23430,320,50,2683,1,163,-1,212
4773085421440193081,0,14103003,1002,0,294411bf,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,38cadc93,1be59e4a,f5093376,0,0,20072,320,50,2291,3,35,100194,43
5712944431376157102,0,14102907,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,b3d32336,cbf87902,4042e175,0,0,22700,320,50,2624,0,35,-1,221
15059041404530090532,0,14102217,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8284a0e6,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
4170399016981299725,0,14102107,1002,0,e7eebe29,2ec180e5,50e219e0,ecad2386,7801e8d9,07d7df22,9d2b1e8b,ea7b9d29,d5cf0423,0,0,6616,320,50,576,2,35,-1,32
4657695205236185035,0,14102110,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9aef6064,44956a24,1,2,4687,320,50,423,2,39,100148,32
6697772918398004133,1,14102511,1005,0,90650879,9449e4e4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b9dd4428,8a4875bd,1,0,17239,320,50,1973,3,39,-1,23
15850059530230602406,0,14102709,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5412116e,8a4875bd,1,0,21412,320,50,2467,2,167,100075,23
13193520679064374514,0,14102602,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e4f61c03,4962150e,1,0,17239,320,50,1973,3,39,-1,23
11024043845668837336,0,14102400,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,794346bd,1,2,15705,320,50,1722,0,35,-1,79
17714274554166193400,1,14102906,1005,0,85f751fd,c4e18dd6,50e219e0,21abb96c,2347f47a,fc6fa53d,2d4e4774,c2272211,6f21a189,1,0,377,320,50,112,3,1319,-1,15
10534279140830388082,0,14102619,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4bdd8e60,a0f5f879,1,0,4687,320,50,423,2,39,100148,32
18123530522018694399,0,14102212,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af6b005f,d14c4241,1,0,19771,320,50,2227,0,679,100074,48
13925099365604952888,0,14102308,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,462c7462,e162f2fc,191e9c26,1,3,22140,320,50,2550,1,547,-1,51
8237628796891149531,0,14102818,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a8b3c25f,8571106b,1,0,17653,300,250,1994,2,39,100083,33
3295236405487093948,1,14102809,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4fc3b486,be6db1d7,1,0,21674,320,50,2495,2,167,-1,23
10120964614441633660,0,14102922,1005,0,85f751fd,c4e18dd6,50e219e0,ddbeab39,7801e8d9,0f2161f8,f06355d5,32e37e37,2692a96a,1,0,20476,320,50,2348,3,427,100003,61
8096964549311417569,0,14102404,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,9074134e,7abbbd5c,1,0,4407,320,50,394,2,423,100013,15
13979900504612671289,1,14102802,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c9d923e8,d787e91b,1,0,22677,320,50,2617,0,35,-1,51
8166170169584986258,0,14102510,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ac7ae022,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
7535109337823905430,0,14102513,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,9dcb1cd1,1,0,15707,320,50,1722,0,35,-1,79
16309008565103393179,1,14102722,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb556e8e,36d749e5,1,0,17654,300,250,1994,2,39,-1,33
9512883323249378143,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,eab0f984,aad45b01,1,0,22236,320,50,2565,1,161,100190,71
8340949729683742676,0,14102710,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aad297ee,47a322d1,1,0,17264,320,50,1872,3,39,-1,23
17824992194020305740,0,14102607,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,feacaaee,1,0,17753,320,50,1993,2,1063,-1,33
6489717058755902428,0,14102417,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,b8d270fa,1679ff61,f3bb6237,5,3,16011,320,50,1769,0,673,-1,101
6013385390999768752,1,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d4c85bf1,36d749e5,1,0,15702,320,50,1722,0,35,-1,79
7689254002262324621,0,14102404,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,7bf3e359,ba04a9e3,1,0,21611,320,50,2480,3,297,100111,61
15711976588833258096,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7b1ef1e,22800eff,1,0,15707,320,50,1722,0,35,-1,79
8786247413567462553,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ceb8fe64,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
6302101910752696329,0,14102618,1002,0,02546dd5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ee8b5c80,cd9ad1d7,d002cb2f,0,0,4687,320,50,423,2,39,100148,32
15020965656190593219,0,14102914,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,7eef184d,1,0,15703,320,50,1722,0,35,-1,79
12172199583251484350,0,14102407,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b860fec3,5db079b5,1,2,15703,320,50,1722,0,35,-1,79
10926199756390721100,0,14102813,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b6cca01,3e7932d7,1,0,19772,320,50,2227,0,935,100075,48
6122505966205374271,0,14102801,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,09855e14,894fb406,1,0,22322,320,50,2576,1,161,100193,71
3896122955487128367,0,14102509,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,dc5a0b1c,c01dea02,8a4875bd,1,0,20004,300,50,2283,0,163,100076,95
12438139289110160600,1,14102414,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,310543c5,99e138b7,1,0,20634,320,50,2374,3,39,100119,23
8232117626187222930,0,14102107,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,87b0bf8d,a9e0c3ab,1,0,19251,320,50,2201,3,35,100070,43
15518789726426578816,0,14102612,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,141f3af9,d79eddf0,072c9f1e,0,0,17081,320,50,1921,3,47,100077,23
11629276350504255840,0,14102214,1005,0,765a0577,c7414932,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,fe1f1bea,9e3836ff,1,0,20352,320,50,2333,0,39,-1,157
7093290096887159658,0,14102222,1005,1,85f751fd,c4e18dd6,50e219e0,f6e20ea3,7801e8d9,0f2161f8,a99f214a,aae7b379,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
7332090357756559802,1,14102720,1002,0,acc6cd52,a53257d3,50e219e0,ecad2386,7801e8d9,07d7df22,a99f214a,dc7614b7,ec6b7d9f,0,0,19665,320,50,2253,2,303,100173,52
5926670967697864459,1,14102617,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,0eb711ec,1,0,15706,320,50,1722,0,35,-1,79
5930554316640898400,0,14102808,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b40009e6,d4897fef,1,0,22682,320,50,2528,0,39,100081,221
1086335538337569308,0,14102607,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,09f4c596,c3f8a7fb,1,0,19771,320,50,2227,0,679,-1,48
4112764390591707340,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,388d9bfb,2347f47a,cef3e649,76e1fa40,b5416097,1f0bc64f,1,3,22220,300,250,2560,3,43,100181,61
14482457965315338493,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,1ffb9e1f,aad45b01,1,0,18648,320,50,1092,3,1835,100156,61
5124351367431895548,0,14103012,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,711ee120,1,0,22257,320,50,2545,0,431,-1,221
5258104419300573125,0,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,26a0b49e,2b61f4fd,1,0,17017,320,50,1873,3,39,-1,23
1643486421923779298,0,14102419,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b18da9ab,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
8096371448939904635,0,14102906,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6414f8b,78d9bd10,1,0,19772,320,50,2227,0,935,100081,48
4412553123773106643,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,072d84ee,2692a96a,1,2,21191,320,50,2424,1,161,100189,71
17615268094119567257,1,14102518,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,682e40ad,4ea23a13,1,0,21590,320,50,2478,3,167,-1,23
4847787512654582864,0,14103021,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,804a8611,945dd5c4,1,0,22218,216,36,2560,3,43,100182,61
3385129495733795999,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,97043f25,3271e0f8,24f6b932,1,0,23687,300,50,2712,2,35,-1,23
11623119837081912560,0,14102720,1002,0,39cffaa4,d9e5838f,50e219e0,ecad2386,7801e8d9,07d7df22,7f5815c3,5e9271e7,a12e847c,0,0,6360,300,50,544,3,39,100075,23
4577406488220628801,0,14102204,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,113b79aa,d2679b96,1,0,20362,320,50,2333,0,39,-1,157
8262420399674384453,0,14102708,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,74262758,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
5472312199753426292,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44896204,5db079b5,1,2,21732,320,50,2502,0,35,100083,221
1530203830255588289,1,14102721,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,0489ce3f,be87996b,1,2,15699,320,50,1722,0,35,-1,79
12450919725704911707,0,14102619,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef6ce2e9,a4b6f65b,1,0,20392,320,50,2340,3,1065,100111,159
4882055494976633868,0,14102718,1005,1,80c7456b,7f1924b7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c6a5a74b,9e3836ff,1,0,9461,320,50,901,3,1315,100192,61
7692260268172139540,1,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,45f2c174,1f0bc64f,1,0,21957,320,50,2520,2,34,-1,90
7497312424212312975,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,0c9a2de7,ac221d6c,1,0,23804,320,50,2726,3,803,-1,229
13443240903617571316,0,14102903,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,661398da,c17850cf,1,0,22680,320,50,2528,0,39,100081,221
11792960867127434741,1,14102708,1002,0,daff3208,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,ef5253f0,88f8831b,c1e9606c,0,0,5299,320,50,479,3,39,100075,23
6724473008676231454,0,14102914,1012,0,d266097b,07012454,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,97967f7b,d787e91b,1,0,17893,320,50,2039,2,39,100075,32
459107650411184956,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
3780536801197695274,0,14102804,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,234fcbd2,9bf61ad2,1,0,22680,320,50,2528,0,39,100075,221
12537988275039226987,0,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7de91070,ff065cf0,1,2,15707,320,50,1722,0,35,-1,79
14586158940857909226,0,14102512,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,517ddc81,6e1e2240,1,0,19950,320,50,1800,3,167,100081,23
6899212220098972789,1,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7d861706,a89531f8,a5bce124,1,0,23642,320,50,2709,3,35,-1,23
9145703865348241303,0,14102716,1002,0,39cffaa4,d9e5838f,50e219e0,ecad2386,7801e8d9,07d7df22,943f6b36,bd6522fb,e215cd18,0,0,20170,300,50,2312,0,167,100074,16
208505104653887282,0,14103003,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b0657b8d,a0f5f879,1,0,23762,320,50,2724,0,35,100084,253
6349079731625799063,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,3a8f0c4b,ff6fc59d,ad328c4d,1,0,4687,320,50,423,2,39,100148,32
4789586517403948062,0,14102406,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9af4024,429bf051,1,0,16920,320,50,1899,0,431,-1,117
5154854322913944160,1,14102400,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,ed4b9cde,36b67a2a,1,0,16350,320,50,1823,1,167,100003,71
13227925600632229779,0,14102206,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d20d457b,40998f1e,1,0,19772,320,50,2227,0,679,100075,48
861479861119570844,0,14102612,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34958d4e,684581ce,1,0,19950,320,50,1800,3,167,100077,23
631151683125551960,0,14102215,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17dff450,23823d8b,1,0,21882,320,50,2526,0,35,100077,221
17823060177237655900,0,14102802,1010,1,85f751fd,c4e18dd6,50e219e0,364e323c,7801e8d9,cef3e649,a7e0d336,a0e6aedb,dc31133e,4,2,22920,320,50,2649,0,39,100194,204
13223148690246569797,0,14102117,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba961200,4ea23a13,1,0,21731,320,50,2502,0,35,-1,221
4937026296982340189,0,14102410,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3438df26,260881f7,0e88538f,0,0,6992,320,50,613,2,39,-1,32
16092390054295652036,0,14102810,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5945da92,8fb776fd,1,0,8995,320,50,827,3,1071,100081,23
3098944377548632946,0,14102713,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,00017304,66857a15,1f0bc64f,1,0,22641,300,50,2060,3,39,-1,23
15281314797407093008,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,0d42cc86,23de04ba,d787e91b,1,0,22990,320,50,2657,3,38,-1,23
11687805514266136299,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,f8b9a91e,ee14ed97,24399af1,1,2,377,320,50,112,3,1319,100131,15
8873037562055263730,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,33f74d81,04f5b394,1,0,21660,320,50,2446,3,171,100228,156
16421204528595122161,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,71c93712,981edffc,1,0,21189,320,50,2424,1,161,100189,71
15464073733936515945,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,686d933a,db1d05df,1,0,21768,320,50,2506,0,35,-1,157
